date,fund,fund_id,universe,method,portfolio_return,growth_of_1,drawdown
2022-12-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0012580364747986465,1.226156168737273,-0.1931737392345403
2022-12-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.015027185147145749,1.2077304929703432,-0.2052980668366421
2022-12-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.011107472535528214,1.2211453262513312,-0.19647093694009887
2022-12-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0016540102834739973,1.2191255393240954,-0.19779998227347018
2023-01-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0014952566687071052,1.220948444916761,-0.1966004873473276
2023-01-04,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.021372775222668457,1.2470435015884334,-0.17942961014940073
2023-01-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0082267779505278,1.2367843516062167,-0.18618026053947956
2023-01-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.023658741178819293,1.2660451124748822,-0.1669263099573689
2023-01-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.004535025162643875,1.2717866589169982,-0.1631482998106889
2023-01-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.007483219585221317,1.281303717751229,-0.15688595477790657
2023-01-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.013152087193935697,1.2981555359690071,-0.1457972453407137
2023-01-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.010562688225648976,1.3118675481638478,-0.13677456796175724
2023-01-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.008816949526677949,1.3234342181216951,-0.1291635528973314
2023-01-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.004142812657188479,1.3179514780919042,-0.1327712651527294
2023-01-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.020858829907889634,1.2904605523835333,-0.15086064182414294
2023-01-19,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0020172900796948004,1.2878573191129725,-0.15257360222766958
2023-01-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0244958998179727,1.3194045429818069,-0.131815130084733
2023-01-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.013299068431591777,1.3369513942878748,-0.12026908008845738
2023-01-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.010347374014814921,1.32311745817155,-0.12937198494917934
2023-01-25,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.007220206441913966,1.332670639366449,-0.12308587094639867
2023-01-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.007173338045348245,1.3422303363657349,-0.11679546946195496
2023-01-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0008987600243254203,1.343436679335497,-0.11600168053660442
2023-01-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.017788975495243806,1.3195383171673862,-0.13172710497937545
2023-01-31,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.013480652561196646,1.3373265547623057,-0.12002221975329819
2023-02-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.010811615470796081,1.3517852152312801,-0.11050823837042623
2023-02-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0003118575807232915,1.3513636507644007,-0.11078563311928125
2023-02-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.008474569581254233,1.33991142547642,-0.11832134214406287
2023-02-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006759323402564699,1.3308545308208333,-0.12428089332965042
2023-02-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.015002548973963402,1.350820741096694,-0.11114287454439298
2023-02-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.010398157291302551,1.3367746945584167,-0.1203853507443754
2023-02-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.017878996077131212,1.3128745050383985,-0.1361119776078038
2023-02-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.005945343559711619,1.3206799950216381,-0.13097586651756232
2023-02-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0068275772017698565,1.3296970396464813,-0.12504253715600988
2023-02-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.00402672772281894,1.3350513675789761,-0.12151932168408863
2023-02-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.01115041303123289,1.3499377417453942,-0.11172389928090853
2023-02-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.019170581536597724,1.3240586501979335,-0.12875266869675506
2023-02-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.006303012274593438,1.3324042081224128,-0.1232611860733438
2023-02-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0178655611843155,1.3086000592199625,-0.1389246169962146
2023-02-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0058731895652737115,1.3009144030070352,-0.14398187595058654
2023-02-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.002296559797140628,1.3039020307245024,-0.14201597914127084
2023-02-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.013869805212250267,1.285817163542496,-0.1539160503858047
2023-02-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0007814488843377695,1.2868219639304088,-0.1532548790273225
2023-02-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.005647191113422839,1.2795550343711437,-0.15803661054981355
2023-03-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.003324175476125358,1.283808499836753,-0.15523777649880788
2023-03-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.008441335593101165,1.294645558221151,-0.1481068550738599
2023-03-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.007354091164588788,1.3041664996821394,-0.14184195522358467
2023-03-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0021684601765068596,1.3013384665640444,-0.14370283676883122
2023-03-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.015808658161270084,1.280766051594022,-0.1572397459068181
2023-03-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0014125927877340768,1.2789568507067657,-0.15843022296353904
2023-03-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.023802968641791933,1.2485138808951874,-0.17846208197621782
2023-03-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.011702565356323833,1.233903065605734,-0.1880761831545894
2023-03-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0038880535516725104,1.238700546802382,-0.1849193798748161
2023-03-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.015539454859991255,1.2579492780344639,-0.17225347137112723
2023-03-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.015097803694775655,1.2389570067767148,-0.18475062596939784
2023-03-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.015131422946525058,1.257704189258814,-0.172414742884051
2023-03-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0004966032592084019,1.25832876925832,-0.17200376134809436
2023-03-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.003356499256751859,1.2625523488370851,-0.1692245925884659
2023-03-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.017589954276946197,1.2847605869253804,-0.15461129115768568
2023-03-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.024689986981379742,1.253039864760003,-0.17548392737320795
2023-03-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.009303325948758961,1.2646973030486541,-0.16781318559957026
2023-03-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0021113530709524313,1.2673675255832713,-0.16605614541337965
2023-03-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,3.567650775700821e-05,1.2674127408306286,-0.16602639320898271
2023-03-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.006132757438832105,1.2751854757450283,-0.16091183536814546
2023-03-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.018052963694398814,1.298206352842278,-0.14576380719564674
2023-03-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.004111203190813516,1.3035435429424176,-0.14225186863408112
2023-03-31,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.013959150262264302,1.3217399031317552,-0.13027843358116786
2023-04-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.004547373881281497,1.327750348645104,-0.12632348444604757
2023-04-04,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0025106206719499257,1.324416871172607,-0.12851695476659453
2023-04-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.00395753214317702,1.3296582935112387,-0.12506803260284938
2023-04-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0014918380687705866,1.327674658650522,-0.12637328941939696
2023-04-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.006722474798621526,1.3365999180840684,-0.12050035587411623
2023-04-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.002635084040538082,1.3401219711967962,-0.11818280039822127
2023-04-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0027001764081885063,1.3365034054660756,-0.12056386239692074
2023-04-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.009775198684603205,1.3495679917971555,-0.11196719942143052
2023-04-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.002194397430134142,1.3466065032641645,-0.11391589631689492
2023-04-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,4.882967905875743e-05,1.3466722576275374,-0.11387262911449303
2023-04-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0036243124948000254,1.3515530187172575,-0.11066102661220834
2023-04-19,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.010485888567479678,1.3373807843699477,-0.11998653598586939
2023-04-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.008673688582948156,1.3257807599295037,-0.12761949872152945
2023-04-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006552277419880001,1.3170938765925064,-0.13333557778159988
2023-04-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.00043910046818221174,1.3176722131303582,-0.1329550250280469
2023-04-25,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.009669939613821392,1.3049304023985773,-0.14133929757849295
2023-04-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.01272417324383199,1.2883262418873143,-0.1522650451137747
2023-04-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.01477390513963232,1.3073598515738565,-0.1397406893067351
2023-04-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.008178502624393012,1.3180520975509793,-0.1327050562765718
2023-05-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0054279641771596,1.3108977579818424,-0.1374127021621343
2023-05-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.011547505341141436,1.2957601591198566,-0.14737343359111787
2023-05-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.00894597922122988,1.284168315660673,-0.15500101313768022
2023-05-04,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006149681494626813,1.2762710895338685,-0.16019748777016585
2023-05-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.01770503424196644,1.2988675128760974,-0.1453287555346472
2023-05-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006697673397796337,1.2901681224878452,-0.15105306439256427
2023-05-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0009547698920836802,1.2889363088087678,-0.15186361336665888
2023-05-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0016691558427498361,1.2867848732379872,-0.15327928517185674
2023-05-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.01112324556191403,1.2724716491076047,-0.16269756760524945
2023-05-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0004157942153163585,1.2730007354584578,-0.16234942209738934
2023-05-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0050308463373548535,1.279405006545889,-0.15813533075556485
2023-05-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.011666907350551925,1.2644783068706857,-0.16795728785334274
2023-05-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.012521682133031477,1.2803117022934343,-0.157538713490737
2023-05-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0029912870822461895,1.2841414821497532,-0.15501866992710933
2023-05-19,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0014606928567189423,1.2822657458597606,-0.15625292812000768
2023-05-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0021188321024235074,1.2849826516859262,-0.15446516973778257
2023-05-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.004510393607535702,1.2791868741479677,-0.15827886463114604
2023-05-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.012778354539485122,1.2628409707478492,-0.16903467572226727
2023-05-25,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0014025953626490004,1.2646122256371835,-0.16786916761191306
2023-05-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.010151429544948512,1.2774498475474199,-0.15942185009474608
2023-05-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.00045688587335917174,1.278033496336689,-0.15903780181259997
2023-05-31,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006627093976762311,1.2695638482510156,-0.1646109373308925
2023-06-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0034385111065758935,1.2739292576437342,-0.16173844276059257
2023-06-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.021166135967809,1.3008934175243916,-0.1439956846634759
2023-06-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.014379543438329222,1.282187164118463,-0.1563046358992548
2023-06-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.009250115041346202,1.2940475428910962,-0.14850035672147244
2023-06-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0015893245633411262,1.2961042044371442,-0.14714704742273366
2023-06-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.00439590792455022,1.3018017591804723,-0.14339798437002327
2023-06-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.004182336313495505,1.2963571864100794,-0.146980582086206
2023-06-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.004487407197601341,1.3021744689790382,-0.14315273661056593
2023-06-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.006488197004927001,1.3106232334685606,-0.13759334276256263
2023-06-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0066717135031051375,1.3018791307443451,-0.14334707290282134
2023-06-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.009291423832477901,1.3139754415267488,-0.13538754747982862
2023-06-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.002096873297615338,1.3167306815438087,-0.13357456471535334
2023-06-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006762124605664058,1.3078267846031084,-0.13943344147026482
2023-06-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.008362478621955018,1.318763458130572,-0.13223697202179052
2023-06-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.005538609444562121,1.3114593423862266,-0.1370431725241925
2023-06-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.007766374469683756,1.3216446267409632,-0.13034112665084518
2023-06-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.00825043754824448,1.3325487731948622,-0.12316606042800138
2023-06-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.010112513125532923,1.346024190154208,-0.11429906570516679
2023-06-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.008410236921656843,1.3347038078127298,-0.12174802040431931
2023-06-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.011756761458719138,1.350395602099228,-0.11142262137956505
2023-06-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.026328967747937117,1.3859501243538546,-0.08802729623632122
2023-07-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.002487200231531576,1.3893972598240385,-0.08575903751636982
2023-07-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.005982639087597037,1.381084997469215,-0.09122861123400672
2023-07-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.014187075094099569,1.361491440898785,-0.104121419169799
2023-07-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.003331753278584992,1.366027594470765,-0.10113657277090393
2023-07-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0060455470433817575,1.3742859785556956,-0.0957024516360151
2023-07-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.011839005487660988,1.390556157797432,-0.0849964679984555
2023-07-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0062367657449807585,1.399228730808855,-0.07928980531353191
2023-07-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.035736335319449024,1.4492320379216472,-0.046386997064181146
2023-07-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.017909187179443103,1.4232774700880626,-0.0634654308305096
2023-07-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.003555594113086604,1.4182168730941287,-0.06679536763135074
2023-07-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.005440193893087189,1.4259322478662086,-0.06171855348933808
2023-07-19,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.010819404064853579,1.441359985024978,-0.05156690739298386
2023-07-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0010934640576324697,1.4429360603627126,-0.05052982989514887
2023-07-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0026752278395438998,1.4467962430820767,-0.047989780863267995
2023-07-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0029268150204746855,1.4425617381062577,-0.05077613867228281
2023-07-25,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0028687298177860255,1.4467000579783604,-0.048053071877537934
2023-07-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.004694727340906651,1.4534919202946426,-0.043583940606989335
2023-07-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.003235557630237437,1.4487890634214449,-0.04667847988564
2023-07-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.004969902205957299,1.45598940338371,-0.04194056515983702
2023-07-31,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0002142054920190722,1.4563012843102363,-0.041735343567213534
2023-08-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.001397620628495688,1.4542659275939795,-0.04307463401860234
2023-08-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.017718585124373094,1.4284983929624302,-0.06002999757341565
2023-08-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.006951982227132908,1.4185674975230675,-0.06656465232432329
2023-08-04,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0028779957346901333,1.414484866315826,-0.0692510752735429
2023-08-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.007998221556026393,1.4257982296642664,-0.06180673916054735
2023-08-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0004763971189315205,1.4251189834954767,-0.06225369172701223
2023-08-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0019673381937547517,1.4223152924886011,-0.0640985558553302
2023-08-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0008371064346330208,1.421124663205182,-0.06488200497640606
2023-08-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0011434748150655556,1.4227496834666256,-0.06381272109998204
2023-08-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0017107531875312288,1.4251836570226752,-0.062211135728477585
2023-08-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.015365610036606884,1.4032848407183196,-0.07662083371354622
2023-08-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.013006103717494182,1.3850335725347498,-0.08863039892084112
2023-08-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.01738708171195737,1.3609518806352838,-0.10447645664459848
2023-08-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.002260341412219663,1.3640280965311222,-0.10245226769393445
2023-08-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0018698434492452395,1.361477577530237,-0.10413054144157186
2023-08-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.00624086954215316,1.352980773584304,-0.10972154585923444
2023-08-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.010647550559466834,1.3673867047770294,-0.1002422610067667
2023-08-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.01217606576733629,1.350737314330283,-0.1111977704114181
2023-08-25,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.003890904754586102,1.3559929045688075,-0.10773952559042521
2023-08-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.006082580147138243,1.364240840089798,-0.1023122797427054
2023-08-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.018018144613423145,1.388821928834074,-0.08613761258141528
2023-08-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0019399252348420754,1.3861277181276266,-0.08791043728794168
2023-08-31,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.007974335441575163,1.3750742707384118,-0.09518374541376717
2023-09-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0017677433706781943,1.3775050491646998,-0.09358426247804053
2023-09-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0075150471724920185,1.3671530337398812,-0.10039601950340715
2023-09-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0032090387150406872,1.3627657867252247,-0.10328288350502535
2023-09-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0011545541084740125,1.3643391735631762,-0.10224757507403703
2023-09-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0012856416696058258,1.3660932248561848,-0.10109338714756244
2023-09-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,-0.0033211329705621216,1.3615562476062533,-0.1040787755369631
2023-09-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.005256684376285173,1.3687135190604784,-0.09936920043394604
2023-09-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.0009737056291201255,1.3700462431186404,-0.09849225115464955
2023-09-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,0.012911468845422268,1.3877355525034545,-0.08685246194152618
